00001_sd3_fp4_seed124_s30_g3.5_str0.6.png,15.11,sd3,fp4,124,30,3.5,0.6,00001
00000_sd15_fp4_seed123_s40_g5.0_str0.3.png,15.19,sd15,fp4,123,40,5.0,0.3,00000
00000_sd15_fp16_seed123_s50_g5.0_str0.45.png,15.3,sd15,fp16,123,50,5.0,0.45,00000
00000_sd35_fp8_seed123_s40_g6.5_str0.6.png,15.42,sd35,fp8,123,40,6.5,0.6,00000
00000_sd15_fp4_seed123_s30_g6.5_str0.3.png,15.51,sd15,fp4,123,30,6.5,0.3,00000
00000_sd3_fp8_seed123_s40_g3.5_str0.6.png,15.63,sd3,fp8,123,40,3.5,0.6,00000
00000_sd35_fp8_seed123_s30_g6.5_str0.6.png,15.79,sd35,fp8,123,30,6.5,0.6,00000
00000_sd15_fp4_seed123_s50_g5.0_str0.3.png,15.84,sd15,fp4,123,50,5.0,0.3,00000
00000_sd15_fp4_seed123_s40_g6.5_str0.3.png,16.07,sd15,fp4,123,40,6.5,0.3,00000
00000_sd15_fp8_seed123_s50_g5.0_str0.3.png,16.3,sd15,fp8,123,50,5.0,0.3,00000
00000_sd15_fp8_seed123_s40_g5.0_str0.3.png,16.3,sd15,fp8,123,40,5.0,0.3,00000
00000_sd15_fp8_seed123_s50_g3.5_str0.6.png,16.33,sd15,fp8,123,50,3.5,0.6,00000
00000_sd3_fp8_seed123_s30_g3.5_str0.45.png,16.44,sd3,fp8,123,30,3.5,0.45,00000
00000_sd15_fp8_seed123_s30_g5.0_str0.45.png,16.45,sd15,fp8,123,30,5.0,0.45,00000
00000_sd15_fp8_seed123_s50_g3.5_str0.3.png,16.61,sd15,fp8,123,50,3.5,0.3,00000
00000_sd15_fp8_seed123_s50_g5.0_str0.45.png,16.68,sd15,fp8,123,50,5.0,0.45,00000
00000_sd35_fp4_seed123_s30_g5.0_str0.6.png,16.86,sd35,fp4,123,30,5.0,0.6,00000
00000_sd15_fp8_seed123_s40_g6.5_str0.3.png,16.91,sd15,fp8,123,40,6.5,0.3,00000
00000_sd15_fp16_seed123_s50_g3.5_str0.6.png,17.02,sd15,fp16,123,50,3.5,0.6,00000
00000_sd15_fp16_seed123_s50_g5.0_str0.3.png,17.05,sd15,fp16,123,50,5.0,0.3,00000
00000_sd35_fp4_seed123_s40_g6.5_str0.6.png,17.09,sd35,fp4,123,40,6.5,0.6,00000
00000_sd15_fp16_seed123_s50_g6.5_str0.3.png,17.12,sd15,fp16,123,50,6.5,0.3,00000
00001_sd3_fp4_seed124_s50_g5.0_str0.6.png,17.16,sd3,fp4,124,50,5.0,0.6,00001
00000_sd15_fp4_seed123_s50_g6.5_str0.3.png,17.17,sd15,fp4,123,50,6.5,0.3,00000
00000_sd15_fp16_seed123_s50_g3.5_str0.3.png,17.23,sd15,fp16,123,50,3.5,0.3,00000
00000_sd15_fp16_seed123_s40_g6.5_str0.3.png,17.34,sd15,fp16,123,40,6.5,0.3,00000
00000_sd35_fp4_seed123_s50_g6.5_str0.6.png,17.48,sd35,fp4,123,50,6.5,0.6,00000
00000_sd3_fp16_seed123_s30_g6.5_str0.45.png,17.54,sd3,fp16,123,30,6.5,0.45,00000
00000_sd15_fp16_seed123_s40_g5.0_str0.3.png,17.59,sd15,fp16,123,40,5.0,0.3,00000
00000_sd15_fp16_seed123_s40_g6.5_str0.45.png,17.63,sd15,fp16,123,40,6.5,0.45,00000
00000_sd15_fp16_seed123_s40_g3.5_str0.3.png,17.64,sd15,fp16,123,40,3.5,0.3,00000
00000_sd15_fp8_seed123_s40_g3.5_str0.3.png,17.87,sd15,fp8,123,40,3.5,0.3,00000
00001_sd3_fp4_seed124_s50_g3.5_str0.6.png,18.04,sd3,fp4,124,50,3.5,0.6,00001
00000_sd35_fp8_seed123_s30_g6.5_str0.45.png,18.06,sd35,fp8,123,30,6.5,0.45,00000
