model,quantization,steps,guidance,strength,detector,sample_count,fake_rate,avg_confidence_on_fake_predictions,avg_confidence_overall,avg_elapsed_time
sd3,fp4,30,3.5,0.6,CLIP-D,2.0,1.0,0.9619173407554626,0.9619173407554626,0.061261177062988253
sd3,fp4,30,3.5,0.6,NPR,2.0,0.0,,0.0004005413211634684,0.0896315574645996
sd3,fp4,30,3.5,0.6,R50_TF,2.0,0.0,,0.4314,0.176
sd3,fp4,30,5.0,0.3,CLIP-D,2.0,1.0,0.8109339773654938,0.8109339773654938,0.0615690946578979
sd3,fp4,30,5.0,0.3,NPR,2.0,0.5,0.9887546300888062,0.4943773150444037,0.09496426582336426
sd3,fp4,30,5.0,0.3,R50_TF,2.0,0.0,,0.41664999999999996,0.1795
sd3,fp4,30,5.0,0.45,CLIP-D,2.0,1.0,0.9285968244075774,0.9285968244075774,0.0614145994186401
sd3,fp4,30,5.0,0.45,NPR,2.0,0.5,0.9789037704467772,0.4894518852233903,0.0947543382644653
sd3,fp4,30,5.0,0.45,R50_TF,2.0,0.0,,0.42510000000000003,0.175
sd3,fp4,30,5.0,0.6,CLIP-D,2.0,1.0,0.9710097312927246,0.9710097312927246,0.06223785877227775
sd3,fp4,30,5.0,0.6,NPR,2.0,0.0,,0.0012964943889579676,0.09314644336700434
sd3,fp4,30,5.0,0.6,R50_TF,2.0,0.0,,0.43165,0.168
sd3,fp4,30,6.5,0.3,CLIP-D,2.0,1.0,0.8765406608581543,0.8765406608581543,0.0631217956542968
sd3,fp4,30,6.5,0.3,NPR,2.0,0.5,0.7422946095466614,0.3711473047733309,0.09031093120574946
sd3,fp4,30,6.5,0.3,R50_TF,2.0,0.0,,0.42075,0.1775
sd3,fp4,30,6.5,0.45,CLIP-D,2.0,1.0,0.9437098205089568,0.9437098205089568,0.0686070919036865
sd3,fp4,30,6.5,0.45,NPR,2.0,0.5,0.9662212133407592,0.48311060667042705,0.09230482578277585
sd3,fp4,30,6.5,0.45,R50_TF,2.0,0.0,,0.42825,0.176
sd3,fp4,30,6.5,0.6,CLIP-D,2.0,1.0,0.9633585810661316,0.9633585810661316,0.0617477893829345
sd3,fp4,30,6.5,0.6,NPR,2.0,0.0,,0.00036868563653979017,0.09746921062469474
sd3,fp4,30,6.5,0.6,R50_TF,2.0,0.0,,0.43284999999999996,0.16999999999999998
sd3,fp4,40,3.5,0.3,CLIP-D,2.0,1.0,0.7691867649555206,0.7691867649555206,0.06305539608001705
sd3,fp4,40,3.5,0.3,NPR,2.0,0.5,0.9806748032569884,0.4903374016284954,0.09047830104827881
sd3,fp4,40,3.5,0.3,R50_TF,2.0,0.0,,0.4103,0.1755
sd3,fp4,40,3.5,0.45,CLIP-D,2.0,1.0,0.9170447289943695,0.9170447289943695,0.06390845775604245
sd3,fp4,40,3.5,0.45,NPR,2.0,0.5,0.9767079949378968,0.4883539974689827,0.09084260463714594
sd3,fp4,40,3.5,0.45,R50_TF,2.0,0.0,,0.42475,0.176
sd3,fp4,40,3.5,0.6,CLIP-D,2.0,1.0,0.9500443339347839,0.9500443339347839,0.0633792877197265
sd3,fp4,40,3.5,0.6,NPR,2.0,0.0,,0.0001094292373138235,0.0946179628372192
sd3,fp4,40,3.5,0.6,R50_TF,2.0,0.0,,0.4175,0.1735
sd3,fp4,40,5.0,0.3,CLIP-D,2.0,1.0,0.80526202917099,0.80526202917099,0.06291615962982175
sd3,fp4,40,5.0,0.3,NPR,2.0,0.0,,0.17847667634487344,0.0941212177276611
sd3,fp4,40,5.0,0.3,R50_TF,2.0,0.0,,0.40700000000000003,0.175
sd3,fp4,40,5.0,0.45,CLIP-D,2.0,1.0,0.9060150980949402,0.9060150980949402,0.06362879276275629
sd3,fp4,40,5.0,0.45,NPR,2.0,0.5,0.6770400404930115,0.33852002024653904,0.097623586654663
sd3,fp4,40,5.0,0.45,R50_TF,2.0,0.0,,0.42410000000000003,0.172
sd3,fp4,40,5.0,0.6,CLIP-D,2.0,1.0,0.9679804444313049,0.9679804444313049,0.06532192230224605
sd3,fp4,40,5.0,0.6,NPR,2.0,0.0,,5.286887675036398e-05,0.0984455347061157
sd3,fp4,40,5.0,0.6,R50_TF,2.0,0.0,,0.41525,0.179
sd3,fp4,40,6.5,0.3,CLIP-D,2.0,1.0,0.9185679256916046,0.9185679256916046,0.06152808666229245
sd3,fp4,40,6.5,0.3,NPR,2.0,0.0,,0.08552366495132564,0.095394492149353
sd3,fp4,40,6.5,0.3,R50_TF,2.0,0.0,,0.4065,0.177
sd3,fp4,40,6.5,0.45,CLIP-D,2.0,1.0,0.9619355499744414,0.9619355499744414,0.06188189983367915
sd3,fp4,40,6.5,0.45,NPR,2.0,0.5,0.846756100654602,0.42337805032737075,0.09264945983886716
sd3,fp4,40,6.5,0.45,R50_TF,2.0,0.0,,0.4199,0.1765
sd3,fp4,40,6.5,0.6,CLIP-D,2.0,1.0,0.9655999839305878,0.9655999839305878,0.06149923801422115
sd3,fp4,40,6.5,0.6,NPR,2.0,0.0,,0.00016693689228995114,0.095788836479187
sd3,fp4,40,6.5,0.6,R50_TF,2.0,0.0,,0.4188,0.1725
sd3,fp4,50,3.5,0.3,CLIP-D,2.0,0.5,0.9765931367874146,0.6847523748874664,0.06300234794616695
